,ID,X,Y
55,54892351291,146.677753249299,-36.680195927703
56,54892365410,146.670767522786,-36.713604336216
57,54892365411,146.667914776192,-36.716874445873
58,40052290020,146.656879608770,-36.491027716457
59,40052290021,146.660599293388,-36.495199680308
60,52361085340,146.867265732941,-36.121798924593
61,52361085341,146.867505353556,-36.121667938372
62,54892314420,146.723342856368,-36.561503641494
63,54892314421,146.722526603575,-36.562340896975
64,52181075730,146.863557455464,-36.111607048648
65,52181075731,146.863362534910,-36.111582164929
66,54892365420,146.667914776192,-36.716874445873
67,54892365421,146.664080924703,-36.716242048896
68,52180076830,146.863656007312,-36.111492535310
69,52180076831,146.865556599878,-36.112871269430
70,40052214290,146.353115357742,-36.357847756347
71,40052214291,146.363331017851,-36.362360009444
72,55100066490,146.903472947353,-36.092542065486
73,55100066491,146.903715947724,-36.092278448893
74,52362117170,146.872887247550,-36.148164772563
75,52362117171,146.869982670494,-36.146628865278
76,80152074470,146.899136427825,-36.109449536077
77,80152074471,146.899364918520,-36.109521962009
78,52362113930,146.867435049955,-36.145229155743
79,52362113931,146.866927900437,-36.144950706548
80,54892323850,146.698147725836,-36.579512863095
81,54892323851,146.696139134531,-36.593037184246
82,54892363470,146.671181302528,-36.707714293425
83,54892363471,146.671125637648,-36.711398657183
84,40052244830,146.444891136039,-36.390642182142
85,40052244831,146.445878338397,-36.391013746898
86,40052307510,146.693952172997,-36.544975277831
87,40052307511,146.696031143996,-36.550046896982
88,52361073930,146.869827182862,-36.109386791362
89,52361073931,146.870076616463,-36.109247638349
90,55100069640,146.898360533141,-36.101158814341
91,55100069641,146.901581027411,-36.095961227434
92,40052202980,146.337877185507,-36.351671866336
93,40052202981,146.342270792384,-36.353174002436
94,55101066160,146.905773569139,-36.091545174113
95,55101066161,146.904312516609,-36.091992756657
96,52362121800,146.880440199150,-36.154985819878
97,52362121801,146.878865265893,-36.154318755710
98,40052204880,146.342270792384,-36.353174002436
99,40052204881,146.345970144099,-36.354657628280
100,40052200400,146.333624270281,-36.351423676186
101,40052200401,146.334358400977,-36.351260837098
102,52361091180,146.866410302047,-36.127005553692
103,52361091181,146.866257717786,-36.126834367209
104,55101072160,146.895680445153,-36.105684623846
105,55101072161,146.895131282227,-36.106571255972
106,52362072860,146.870070041411,-36.108209684771
107,52362072861,146.870287821946,-36.107221918910
108,40052285460,146.606120726487,-36.474418454002
109,40052285461,146.608292715911,-36.474744354714
110,40052220510,146.371923369877,-36.366589557741
111,40052220511,146.375052405755,-36.368104788985
112,54892318960,146.708869440146,-36.575115339295
113,54892318961,146.704583205617,-36.574811805694
114,40052254690,146.468849300822,-36.404017389583
115,40052254691,146.468950023009,-36.404079877945
116,54892318990,146.712499902345,-36.574026010123
117,54892318991,146.708869440146,-36.575115339295
118,80652075270,146.893536253995,-36.110602376913
119,80652075271,146.893580665953,-36.110308581247
120,80662076520,146.899559112445,-36.111814359455
121,80662076521,146.899352250601,-36.109806413431
122,40052310410,146.710961431749,-36.552945683769
123,40052310411,146.712315965460,-36.553760581074
124,40052260770,146.477157236999,-36.409141158009
125,40052260771,146.485965206556,-36.414514801216
126,52362085320,146.867265732941,-36.121798924593
127,52362085321,146.867197515588,-36.121777366484
128,52180075590,146.863415136471,-36.111348709374
129,52180075591,146.863656007312,-36.111492535310
130,54892316060,146.718864575226,-36.566222974782
131,54892316061,146.717311372824,-36.567805948829
132,52362093370,146.865855117777,-36.128680532789
133,52362093371,146.866202141125,-36.127121812672
134,52360073910,146.869827182862,-36.109386791362
135,52360073911,146.869648207893,-36.109206836203
136,52362115630,146.869982670494,-36.146628865278
137,52362115631,146.869447881433,-36.146334254719
138,40052299030,146.687831412388,-36.529183657002
139,40052299031,146.691492393324,-36.533867764019
140,52362088880,146.866611349696,-36.124943413433
141,52362088881,146.866752752329,-36.124318407534
142,54892351480,146.677819247055,-36.680322429765
143,54892351481,146.678025621372,-36.680626658551
144,52362080380,146.868244690915,-36.117074123985
145,52362080381,146.868413911905,-36.116267047187
146,54892326760,146.689778607932,-36.601160606421
147,54892326761,146.688443752684,-36.601992812039
148,55100072040,146.894594994369,-36.106347201958
149,55100072041,146.895433896937,-36.105561331945
150,52362111970,146.864158040622,-36.143475048721
151,52362111971,146.862933768977,-36.142301467517
152,40052285840,146.616844460327,-36.476142736821
153,40052285841,146.617486448140,-36.476249054282
154,52362121190,146.878865265893,-36.154318755710
155,52362121191,146.877147358748,-36.152018268851
156,40052283230,146.577807122863,-36.463339002909
157,40052283231,146.584880727786,-36.466357752127
158,52361103300,146.863597334533,-36.136978525615
159,52361103301,146.863486084705,-36.136782827125
160,80652074960,146.893580665953,-36.110308581247
161,80652074961,146.893611451277,-36.109991125386
162,40052222400,146.378732255549,-36.369914234055
163,40052222401,146.378962398473,-36.370026947592
164,40052254630,146.454119349298,-36.394806425624
165,40052254631,146.468849300822,-36.404017389583
166,52362073460,146.869899810403,-36.109040732616
167,52362073461,146.870070041411,-36.108209684771
168,55101066410,146.904312516609,-36.091992756657
169,55101066411,146.903856018883,-36.092355401305
170,52362079190,146.868482235066,-36.115922093567
171,52362079191,146.868606527421,-36.114993481549
172,54892344120,146.692558897327,-36.657739640642
173,54892344121,146.691545391764,-36.659653435488
174,52362097370,146.865162524381,-36.131935783078
175,52362097371,146.865396647581,-36.130789223397
176,40052246050,146.445878338397,-36.391013746898
177,40052246051,146.448070679107,-36.392026797691
178,52360073660,146.869648207893,-36.109206836203
179,52360073661,146.869899810403,-36.109040732616
180,40052222270,146.375317721037,-36.368235486249
181,40052222271,146.378732255549,-36.369914234055
182,55101068370,146.901734402788,-36.096004983672
183,55101068371,146.900840238906,-36.097575408615
184,80152074930,146.893893497748,-36.110272097261
185,80152074931,146.899136427825,-36.109449536077
186,52362103090,146.863292627007,-36.136998628019
187,52362103091,146.863486084705,-36.136782827125
188,40052209330,146.350077321464,-36.356482624510
189,40052209331,146.353115357742,-36.357847756347
190,54892325720,146.696139134531,-36.593037184246
191,54892325721,146.690943134078,-36.599869497543
192,25700103690,146.908684472322,-36.136558604658
193,25700103691,146.908793653457,-36.136548634747
194,40052304740,146.691743316255,-36.535871418056
195,40052304741,146.693952172997,-36.544975277831
196,52362078100,146.868660678313,-36.114701100813
197,52362078101,146.869827182862,-36.109386791362
198,52362089970,146.866438027041,-36.125823702311
199,52362089971,146.866611349696,-36.124943413433
200,40052272740,146.539541830662,-36.432779348581
201,40052272741,146.542677953728,-36.433466077763
202,40052292590,146.668351773235,-36.502834355782
203,40052292591,146.675711824795,-36.507417842516
204,52362119990,146.877147358748,-36.152018268851
205,52362119991,146.874207094721,-36.148642442824
206,55101066850,146.903856018883,-36.092355401305
207,55101066851,146.903150520639,-36.093458332101
208,40052299950,146.691492393324,-36.533867764019
209,40052299951,146.691743316255,-36.535871418056
210,54892365120,146.664080924703,-36.716242048896
211,54892365121,146.659937482875,-36.713779135702
212,55100071720,146.895433896937,-36.105561331945
213,55100071721,146.897671678890,-36.102289160046
214,54892357410,146.674637895634,-36.689960281182
215,54892357411,146.670882228512,-36.696165772209
216,54892320330,146.704199236097,-36.574848881979
217,54892320331,146.698147725836,-36.579512863095
218,55100070280,146.897671678890,-36.102289160046
219,55100070281,146.898360533141,-36.101158814341
220,40052287380,146.634388569917,-36.479025116650
221,40052287381,146.658514999159,-36.484107388974
222,52362098030,146.865045214948,-36.132472226083
223,52362098031,146.865162524381,-36.131935783078
224,52362082210,146.867895725206,-36.118698720612
225,52362082211,146.868244690915,-36.117074123985
226,55101070310,146.898502137768,-36.101196491562
227,55101070311,146.897806903079,-36.102343311223
228,52362079590,146.868413911905,-36.116267047187
229,52362079591,146.868482235066,-36.115922093567
230,52361078480,146.868606527421,-36.114993481549
231,52361078481,146.868766846537,-36.114940539396
232,55101067850,146.903150520639,-36.093458332101
233,55101067851,146.901734402788,-36.096004983672
234,55101069370,146.900840238906,-36.097575408615
235,55101069371,146.898973415759,-36.100436724081
236,54892318250,146.715013077680,-36.571227412121
237,54892318251,146.713133289751,-36.573377198810
238,54892364350,146.671125637648,-36.711398657183
239,54892364351,146.670767522786,-36.713604336216
240,55100074740,146.893611451277,-36.109991125386
241,55100074741,146.893654666272,-36.109317848436
242,52362084950,146.867336477706,-36.121470997850
243,52362084951,146.867732537192,-36.119458465045
244,54892343500,146.682249366710,-36.617600185357
245,54892343501,146.692558897327,-36.657739640642
246,55101071740,146.896460642765,-36.104484666442
247,55101071741,146.895680445153,-36.105684623846
248,54892326290,146.690943134078,-36.599869497543
249,54892326291,146.690148616764,-36.600779290990
250,52362083230,146.867732537192,-36.119458465045
251,52362083231,146.867895725206,-36.118698720612
252,55101073920,146.895131282227,-36.106571255972
253,55101073921,146.894169430452,-36.108997256351
254,52362072280,146.870287821946,-36.107221918910
255,52362072281,146.870339841915,-36.106995247919
256,40052287810,146.658514999159,-36.484107388974
257,40052287811,146.658704256438,-36.487097771628
258,52362110770,146.862933768977,-36.142301467517
259,52362110771,146.862413689978,-36.141155381526
260,40052275960,146.543011482922,-36.433716754884
261,40052275961,146.547701233373,-36.441932409249
262,80662074660,146.899352250601,-36.109806413431
263,80662074661,146.899354830646,-36.109602784845
264,52362117730,146.874207094721,-36.148642442824
265,52362117731,146.873915154375,-36.148667769473
266,54892354850,146.678633497731,-36.681721403809
267,54892354851,146.674756537602,-36.689764133786
268,52362072190,146.870339841915,-36.106995247919
269,52362072191,146.870491733005,-36.106341784981
270,40052220690,146.375052405755,-36.368104788985
271,40052220691,146.375317721037,-36.368235486249
272,52362117590,146.873875241053,-36.148501926562
273,52362117591,146.872887247550,-36.148164772563
274,52182077950,146.865886199582,-36.113086478328
275,52182077951,146.867923745396,-36.114416854866
276,40052248410,146.448070679107,-36.392026797691
277,40052248411,146.454119349298,-36.394806425624
278,52362086120,146.867101492404,-36.122498660568
279,52362086121,146.867265732941,-36.121798924593
280,40052286430,146.617486448140,-36.476249054282
281,40052286431,146.634388569917,-36.479025116650
282,54892350460,146.691246776739,-36.659988568151
283,54892350461,146.681002915233,-36.677332108502
284,52180075470,146.862523194906,-36.110687342392
285,52180075471,146.863415136471,-36.111348709374
286,40052236120,146.389927529403,-36.375431377579
287,40052236121,146.406324107996,-36.381919235152
288,40052267170,146.495036234354,-36.418803844875
289,40052267171,146.509129546718,-36.424659100760
290,52181075650,146.863362534910,-36.111582164929
291,52181075651,146.863310750227,-36.111453931413
292,54892318540,146.713133289751,-36.573377198810
293,54892318541,146.712499902345,-36.574026010123
294,40052263300,146.485965206556,-36.414514801216
295,40052263301,146.495036234354,-36.418803844875
296,52182078150,146.867923745396,-36.114416854866
297,52182078151,146.868479233387,-36.114758806174
298,40052285390,146.584880727786,-36.466357752127
299,40052285391,146.606120726487,-36.474418454002
300,54892316430,146.717311372824,-36.567805948829
301,54892316431,146.716451630721,-36.568823713563
302,52362090980,146.866257717786,-36.126834367209
303,52362090981,146.866438027041,-36.125823702311
304,52362085140,146.867197515588,-36.121777366484
305,52362085141,146.867336477706,-36.121470997850
306,54892344260,146.691545391764,-36.659653435488
307,54892344261,146.691246776739,-36.659988568151
308,54892316590,146.716451630721,-36.568823713563
309,54892316591,146.716198898133,-36.569239151302
310,54892318800,146.704583205617,-36.574811805694
311,54892318801,146.704199236097,-36.574848881979
312,52362071860,146.870491733005,-36.106341784981
313,52362071861,146.870595961096,-36.105918799594
314,55101071270,146.897806903079,-36.102343311223
315,55101071271,146.896460642765,-36.104484666442
316,52361103430,146.863358948261,-36.137046393162
317,52361103431,146.863597334533,-36.136978525615
318,55100066340,146.903715947724,-36.092278448893
319,55100066341,146.904289185593,-36.091851864297
320,52361117580,146.874105667411,-36.148415939224
321,52361117581,146.873875241053,-36.148501926562
322,52362107540,146.862205622983,-36.140150596870
323,52362107541,146.863358948261,-36.137046393162
324,40052295630,146.675711824795,-36.507417842516
325,40052295631,146.680455927877,-36.521372174421
326,52362091110,146.866079816083,-36.127052065748
327,52362091111,146.866257717786,-36.126834367209
328,25701084640,146.910588060301,-36.120035790734
329,25701084641,146.910980734815,-36.120357695446
330,52181076840,146.865556599892,-36.112871269464
331,52181076841,146.863557455464,-36.111607048648
332,52362115280,146.869447881433,-36.146334254719
333,52362115281,146.867435049955,-36.145229155743
334,40052296770,146.682213328034,-36.523390632292
335,40052296771,146.685446701956,-36.526783316365
336,40052207420,146.345970144099,-36.354657628280
337,40052207421,146.350077321464,-36.356482624510
338,52362117650,146.873915154375,-36.148667769473
339,52362117651,146.873875241053,-36.148501926562
340,54892317300,146.716198898133,-36.569239151302
341,54892317301,146.715013077680,-36.571227412121
342,54892354970,146.674756537602,-36.689764133786
343,54892354971,146.674637895634,-36.689960281182
344,40052285810,146.608292715911,-36.474744354714
345,40052285811,146.616844460327,-36.476142736821
346,40052218960,146.363331017851,-36.362360009444
347,40052218961,146.371923369877,-36.366589557741
348,52362108950,146.862386042431,-36.141051173618
349,52362108951,146.862205622983,-36.140150596870
350,40052244250,146.406324107996,-36.381919235152
351,40052244251,146.444360198648,-36.390506704684
352,52361091390,146.866202141125,-36.127121812672
353,52361091391,146.866410302047,-36.127005553692
354,54892315590,146.721770014311,-36.563173183589
355,54892315591,146.718864575226,-36.566222974782
356,40052291570,146.660599293388,-36.495199680308
357,40052291571,146.668351773235,-36.502834355782
358,52361073710,146.870076616463,-36.109247638349
359,52361073711,146.869899810403,-36.109040732616
360,52362101200,146.863965453773,-36.135490671361
361,52362101201,146.864178091534,-36.135120586645
362,55100067820,146.901581027411,-36.095961227434
363,55100067821,146.903472947353,-36.092542065486
364,54892326450,146.690148616764,-36.600779290990
365,54892326451,146.689778607932,-36.601160606421
366,40052268500,146.509129546718,-36.424659100760
367,40052268501,146.515245617743,-36.426733543116
368,52361078410,146.868766846537,-36.114940539396
369,52361078411,146.868660678313,-36.114701100813
370,40052258090,146.468950023009,-36.404079877945
371,40052258091,146.477157236999,-36.409141158009
372,40052272860,146.542677953728,-36.433466077763
373,40052272861,146.543011482922,-36.433716754884
374,40052289330,146.658704256438,-36.487097771628
375,40052289331,146.656879608770,-36.491027716457
376,40052279550,146.553694593703,-36.453032307485
377,40052279551,146.556349311507,-36.454247778093
378,54892362430,146.670882228512,-36.696165772209
379,54892362431,146.671181302528,-36.707714293425
380,40052279320,146.547701233373,-36.441932409249
381,40052279321,146.553694593703,-36.453032307485
382,40052309860,146.696031143996,-36.550046896982
383,40052309861,146.710961431749,-36.552945683769
384,52361085180,146.867505353556,-36.121667938372
385,52361085181,146.867336477706,-36.121470997850
386,40052312900,146.712315965460,-36.553760581074
387,40052312901,146.719811728249,-36.558341520870
388,54892351350,146.677753249299,-36.680195927703
389,54892351351,146.677819247055,-36.680322429765
390,40052313440,146.719811728249,-36.558341520870
391,40052313441,146.721833140809,-36.559543505983
392,52362103410,146.863358948261,-36.137046393162
393,52362103411,146.863292627007,-36.136998628019
394,52362102820,146.863486084705,-36.136782827125
395,52362102821,146.863965453773,-36.135490671361
396,55100072840,146.893717055749,-36.107809026996
397,55100072841,146.894594994369,-36.106347201958
398,52181075560,146.863310750227,-36.111453931413
399,52181075561,146.862410578990,-36.110832284563
400,40052297450,146.685446701956,-36.526783316365
401,40052297451,146.687831412388,-36.529183657002
402,55101066070,146.906098749380,-36.091439335604
403,55101066071,146.905773569139,-36.091545174113
404,40052272500,146.534342947845,-36.432170162232
405,40052272501,146.539541830662,-36.432779348581
