,ID,X,Y
846,40052244830,146.444891136039,-36.390642182142
847,40052244831,146.445878338397,-36.391013746898
848,40052307510,146.693952172997,-36.544975277831
849,40052307511,146.696031143996,-36.550046896982
850,52361073930,146.869827182862,-36.109386791362
851,52361073931,146.870076616463,-36.109247638349
852,55100069640,146.898360533141,-36.101158814341
853,55100069641,146.901581027411,-36.095961227434
854,40052202980,146.337877185507,-36.351671866336
855,40052202981,146.342270792384,-36.353174002436
856,55101066160,146.905773569139,-36.091545174113
857,55101066161,146.904312516609,-36.091992756657
858,52362121800,146.880440199150,-36.154985819878
859,52362121801,146.878865265893,-36.154318755710
860,40052204880,146.342270792384,-36.353174002436
861,40052204881,146.345970144099,-36.354657628280
862,40052200400,146.333624270281,-36.351423676186
863,40052200401,146.334358400977,-36.351260837098
864,52361091180,146.866410302047,-36.127005553692
865,52361091181,146.866257717786,-36.126834367209
866,55101072160,146.895680445153,-36.105684623846
867,55101072161,146.895131282227,-36.106571255972
868,52362072860,146.870070041411,-36.108209684771
869,52362072861,146.870287821946,-36.107221918910
870,40052285460,146.606120726487,-36.474418454002
871,40052285461,146.608292715911,-36.474744354714
872,40052220510,146.371923369877,-36.366589557741
873,40052220511,146.375052405755,-36.368104788985
874,54892318960,146.708869440146,-36.575115339295
875,54892318961,146.704583205617,-36.574811805694
876,40052254690,146.468849300822,-36.404017389583
877,40052254691,146.468950023009,-36.404079877945
878,54892318990,146.712499902345,-36.574026010123
879,54892318991,146.708869440146,-36.575115339295
880,80652075270,146.893536253995,-36.110602376913
881,80652075271,146.893580665953,-36.110308581247
882,80662076520,146.899559112445,-36.111814359455
883,80662076521,146.899352250601,-36.109806413431
884,40052310410,146.710961431749,-36.552945683769
885,40052310411,146.712315965460,-36.553760581074
886,40052260770,146.477157236999,-36.409141158009
887,40052260771,146.485965206556,-36.414514801216
888,52362085320,146.867265732941,-36.121798924593
889,52362085321,146.867197515588,-36.121777366484
890,52180075590,146.863415136471,-36.111348709374
891,52180075591,146.863656007312,-36.111492535310
892,54892316060,146.718864575226,-36.566222974782
893,54892316061,146.717311372824,-36.567805948829
894,52362093370,146.865855117777,-36.128680532789
895,52362093371,146.866202141125,-36.127121812672
896,52360073910,146.869827182862,-36.109386791362
897,52360073911,146.869648207893,-36.109206836203
898,52362115630,146.869982670494,-36.146628865278
899,52362115631,146.869447881433,-36.146334254719
900,40052299030,146.687831412388,-36.529183657002
901,40052299031,146.691492393324,-36.533867764019
902,52362088880,146.866611349696,-36.124943413433
903,52362088881,146.866752752329,-36.124318407534
904,54892351480,146.677819247055,-36.680322429765
905,54892351481,146.678025621372,-36.680626658551
906,52362080380,146.868244690915,-36.117074123985
907,52362080381,146.868413911905,-36.116267047187
908,54892326760,146.689778607932,-36.601160606421
909,54892326761,146.688443752684,-36.601992812039
910,55100072040,146.894594994369,-36.106347201958
911,55100072041,146.895433896937,-36.105561331945
912,52362111970,146.864158040622,-36.143475048721
913,52362111971,146.862933768977,-36.142301467517
914,40052285840,146.616844460327,-36.476142736821
915,40052285841,146.617486448140,-36.476249054282
916,52362121190,146.878865265893,-36.154318755710
917,52362121191,146.877147358748,-36.152018268851
918,40052283230,146.577807122863,-36.463339002909
919,40052283231,146.584880727786,-36.466357752127
920,52361103300,146.863597334533,-36.136978525615
921,52361103301,146.863486084705,-36.136782827125
922,80652074960,146.893580665953,-36.110308581247
923,80652074961,146.893611451277,-36.109991125386
924,40052222400,146.378732255549,-36.369914234055
925,40052222401,146.378962398473,-36.370026947592
926,40052254630,146.454119349298,-36.394806425624
927,40052254631,146.468849300822,-36.404017389583
928,52362073460,146.869899810403,-36.109040732616
929,52362073461,146.870070041411,-36.108209684771
930,55101066410,146.904312516609,-36.091992756657
931,55101066411,146.903856018883,-36.092355401305
932,52362079190,146.868482235066,-36.115922093567
933,52362079191,146.868606527421,-36.114993481549
934,54892344120,146.692558897327,-36.657739640642
935,54892344121,146.691545391764,-36.659653435488
936,52362097370,146.865162524381,-36.131935783078
937,52362097371,146.865396647581,-36.130789223397
938,40052246050,146.445878338397,-36.391013746898
939,40052246051,146.448070679107,-36.392026797691
940,52360073660,146.869648207893,-36.109206836203
941,52360073661,146.869899810403,-36.109040732616
942,40052222270,146.375317721037,-36.368235486249
943,40052222271,146.378732255549,-36.369914234055
944,55101068370,146.901734402788,-36.096004983672
945,55101068371,146.900840238906,-36.097575408615
946,80152074930,146.893893497748,-36.110272097261
947,80152074931,146.899136427825,-36.109449536077
948,52362103090,146.863292627007,-36.136998628019
949,52362103091,146.863486084705,-36.136782827125
950,40052209330,146.350077321464,-36.356482624510
951,40052209331,146.353115357742,-36.357847756347
952,54892325720,146.696139134531,-36.593037184246
953,54892325721,146.690943134078,-36.599869497543
954,25700103690,146.908684472322,-36.136558604658
955,25700103691,146.908793653457,-36.136548634747
956,40052304740,146.691743316255,-36.535871418056
957,40052304741,146.693952172997,-36.544975277831
958,52362078100,146.868660678313,-36.114701100813
959,52362078101,146.869827182862,-36.109386791362
960,52362089970,146.866438027041,-36.125823702311
961,52362089971,146.866611349696,-36.124943413433
962,40052272740,146.539541830662,-36.432779348581
963,40052272741,146.542677953728,-36.433466077763
964,40052292590,146.668351773235,-36.502834355782
965,40052292591,146.675711824795,-36.507417842516
966,52362119990,146.877147358748,-36.152018268851
967,52362119991,146.874207094721,-36.148642442824
968,55101066850,146.903856018883,-36.092355401305
969,55101066851,146.903150520639,-36.093458332101
970,40052299950,146.691492393324,-36.533867764019
971,40052299951,146.691743316255,-36.535871418056
972,54892365120,146.664080924703,-36.716242048896
973,54892365121,146.659937482875,-36.713779135702
974,55100071720,146.895433896937,-36.105561331945
975,55100071721,146.897671678890,-36.102289160046
976,54892357410,146.674637895634,-36.689960281182
977,54892357411,146.670882228512,-36.696165772209
978,54892320330,146.704199236097,-36.574848881979
979,54892320331,146.698147725836,-36.579512863095
980,55100070280,146.897671678890,-36.102289160046
981,55100070281,146.898360533141,-36.101158814341
982,40052287380,146.634388569917,-36.479025116650
983,40052287381,146.658514999159,-36.484107388974
984,52362098030,146.865045214948,-36.132472226083
985,52362098031,146.865162524381,-36.131935783078
986,52362082210,146.867895725206,-36.118698720612
987,52362082211,146.868244690915,-36.117074123985
988,55101070310,146.898502137768,-36.101196491562
989,55101070311,146.897806903079,-36.102343311223
990,52362079590,146.868413911905,-36.116267047187
991,52362079591,146.868482235066,-36.115922093567
992,52361078480,146.868606527421,-36.114993481549
993,52361078481,146.868766846537,-36.114940539396
994,55101067850,146.903150520639,-36.093458332101
995,55101067851,146.901734402788,-36.096004983672
996,55101069370,146.900840238906,-36.097575408615
997,55101069371,146.898973415759,-36.100436724081
998,54892318250,146.715013077680,-36.571227412121
999,54892318251,146.713133289751,-36.573377198810
1000,54892364350,146.671125637648,-36.711398657183
1001,54892364351,146.670767522786,-36.713604336216
1002,55100074740,146.893611451277,-36.109991125386
1003,55100074741,146.893654666272,-36.109317848436
1004,52362084950,146.867336477706,-36.121470997850
1005,52362084951,146.867732537192,-36.119458465045
1006,54892343500,146.682249366710,-36.617600185357
1007,54892343501,146.692558897327,-36.657739640642
1008,55101071740,146.896460642765,-36.104484666442
1009,55101071741,146.895680445153,-36.105684623846
1010,54892326290,146.690943134078,-36.599869497543
1011,54892326291,146.690148616764,-36.600779290990
1012,52362083230,146.867732537192,-36.119458465045
1013,52362083231,146.867895725206,-36.118698720612
1014,55101073920,146.895131282227,-36.106571255972
1015,55101073921,146.894169430452,-36.108997256351
1016,52362072280,146.870287821946,-36.107221918910
1017,52362072281,146.870339841915,-36.106995247919
1018,40052287810,146.658514999159,-36.484107388974
1019,40052287811,146.658704256438,-36.487097771628
1020,52362110770,146.862933768977,-36.142301467517
1021,52362110771,146.862413689978,-36.141155381526
1022,40052275960,146.543011482922,-36.433716754884
1023,40052275961,146.547701233373,-36.441932409249
1024,80662074660,146.899352250601,-36.109806413431
1025,80662074661,146.899354830646,-36.109602784845
1026,52362117730,146.874207094721,-36.148642442824
1027,52362117731,146.873915154375,-36.148667769473
1028,54892354850,146.678633497731,-36.681721403809
1029,54892354851,146.674756537602,-36.689764133786
1030,52362072190,146.870339841915,-36.106995247919
1031,52362072191,146.870491733005,-36.106341784981
1032,40052220690,146.375052405755,-36.368104788985
1033,40052220691,146.375317721037,-36.368235486249
1034,52362117590,146.873875241053,-36.148501926562
1035,52362117591,146.872887247550,-36.148164772563
1036,52182077950,146.865886199582,-36.113086478328
1037,52182077951,146.867923745396,-36.114416854866
1038,40052248410,146.448070679107,-36.392026797691
1039,40052248411,146.454119349298,-36.394806425624
1040,52362086120,146.867101492404,-36.122498660568
1041,52362086121,146.867265732941,-36.121798924593
1042,40052286430,146.617486448140,-36.476249054282
1043,40052286431,146.634388569917,-36.479025116650
1044,54892350460,146.691246776739,-36.659988568151
1045,54892350461,146.681002915233,-36.677332108502
1046,52180075470,146.862523194906,-36.110687342392
1047,52180075471,146.863415136471,-36.111348709374
1048,40052236120,146.389927529403,-36.375431377579
1049,40052236121,146.406324107996,-36.381919235152
1050,40052267170,146.495036234354,-36.418803844875
1051,40052267171,146.509129546718,-36.424659100760
1052,52181075650,146.863362534910,-36.111582164929
1053,52181075651,146.863310750227,-36.111453931413
1054,54892318540,146.713133289751,-36.573377198810
1055,54892318541,146.712499902345,-36.574026010123
1056,40052263300,146.485965206556,-36.414514801216
1057,40052263301,146.495036234354,-36.418803844875
1058,52182078150,146.867923745396,-36.114416854866
1059,52182078151,146.868479233387,-36.114758806174
1060,40052285390,146.584880727786,-36.466357752127
1061,40052285391,146.606120726487,-36.474418454002
1062,54892316430,146.717311372824,-36.567805948829
1063,54892316431,146.716451630721,-36.568823713563
1064,52362090980,146.866257717786,-36.126834367209
1065,52362090981,146.866438027041,-36.125823702311
1066,52362085140,146.867197515588,-36.121777366484
1067,52362085141,146.867336477706,-36.121470997850
1068,54892344260,146.691545391764,-36.659653435488
1069,54892344261,146.691246776739,-36.659988568151
1070,54892316590,146.716451630721,-36.568823713563
1071,54892316591,146.716198898133,-36.569239151302
1072,54892318800,146.704583205617,-36.574811805694
1073,54892318801,146.704199236097,-36.574848881979
1074,52362071860,146.870491733005,-36.106341784981
1075,52362071861,146.870595961096,-36.105918799594
1076,55101071270,146.897806903079,-36.102343311223
1077,55101071271,146.896460642765,-36.104484666442
1078,52361103430,146.863358948261,-36.137046393162
1079,52361103431,146.863597334533,-36.136978525615
1080,55100066340,146.903715947724,-36.092278448893
1081,55100066341,146.904289185593,-36.091851864297
1082,52361117580,146.874105667411,-36.148415939224
1083,52361117581,146.873875241053,-36.148501926562
1084,52362107540,146.862205622983,-36.140150596870
1085,52362107541,146.863358948261,-36.137046393162
1086,40052295630,146.675711824795,-36.507417842516
1087,40052295631,146.680455927877,-36.521372174421
1088,52362091110,146.866079816083,-36.127052065748
1089,52362091111,146.866257717786,-36.126834367209
1090,25701084640,146.910588060301,-36.120035790734
1091,25701084641,146.910980734815,-36.120357695446
1092,52181076840,146.865556599892,-36.112871269464
1093,52181076841,146.863557455464,-36.111607048648
1094,52362115280,146.869447881433,-36.146334254719
1095,52362115281,146.867435049955,-36.145229155743
1096,40052296770,146.682213328034,-36.523390632292
1097,40052296771,146.685446701956,-36.526783316365
1098,40052207420,146.345970144099,-36.354657628280
1099,40052207421,146.350077321464,-36.356482624510
1100,52362117650,146.873915154375,-36.148667769473
1101,52362117651,146.873875241053,-36.148501926562
1102,54892317300,146.716198898133,-36.569239151302
1103,54892317301,146.715013077680,-36.571227412121
1104,54892354970,146.674756537602,-36.689764133786
1105,54892354971,146.674637895634,-36.689960281182
1106,40052285810,146.608292715911,-36.474744354714
1107,40052285811,146.616844460327,-36.476142736821
1108,40052218960,146.363331017851,-36.362360009444
1109,40052218961,146.371923369877,-36.366589557741
1110,52362108950,146.862386042431,-36.141051173618
1111,52362108951,146.862205622983,-36.140150596870
1112,40052244250,146.406324107996,-36.381919235152
1113,40052244251,146.444360198648,-36.390506704684
1114,52361091390,146.866202141125,-36.127121812672
1115,52361091391,146.866410302047,-36.127005553692
1116,54892315590,146.721770014311,-36.563173183589
1117,54892315591,146.718864575226,-36.566222974782
1118,40052291570,146.660599293388,-36.495199680308
1119,40052291571,146.668351773235,-36.502834355782
1120,52361073710,146.870076616463,-36.109247638349
1121,52361073711,146.869899810403,-36.109040732616
1122,52362101200,146.863965453773,-36.135490671361
1123,52362101201,146.864178091534,-36.135120586645
1124,55100067820,146.901581027411,-36.095961227434
1125,55100067821,146.903472947353,-36.092542065486
1126,54892326450,146.690148616764,-36.600779290990
1127,54892326451,146.689778607932,-36.601160606421
1128,40052268500,146.509129546718,-36.424659100760
1129,40052268501,146.515245617743,-36.426733543116
1130,52361078410,146.868766846537,-36.114940539396
1131,52361078411,146.868660678313,-36.114701100813
1132,40052258090,146.468950023009,-36.404079877945
1133,40052258091,146.477157236999,-36.409141158009
1134,40052272860,146.542677953728,-36.433466077763
1135,40052272861,146.543011482922,-36.433716754884
1136,40052289330,146.658704256438,-36.487097771628
1137,40052289331,146.656879608770,-36.491027716457
1138,40052279550,146.553694593703,-36.453032307485
1139,40052279551,146.556349311507,-36.454247778093
1140,54892362430,146.670882228512,-36.696165772209
1141,54892362431,146.671181302528,-36.707714293425
1142,40052279320,146.547701233373,-36.441932409249
1143,40052279321,146.553694593703,-36.453032307485
1144,40052309860,146.696031143996,-36.550046896982
1145,40052309861,146.710961431749,-36.552945683769
1146,52361085180,146.867505353556,-36.121667938372
1147,52361085181,146.867336477706,-36.121470997850
1148,40052312900,146.712315965460,-36.553760581074
1149,40052312901,146.719811728249,-36.558341520870
1150,54892351350,146.677753249299,-36.680195927703
1151,54892351351,146.677819247055,-36.680322429765
1152,40052313440,146.719811728249,-36.558341520870
1153,40052313441,146.721833140809,-36.559543505983
1154,52362103410,146.863358948261,-36.137046393162
1155,52362103411,146.863292627007,-36.136998628019
1156,52362102820,146.863486084705,-36.136782827125
1157,52362102821,146.863965453773,-36.135490671361
1158,55100072840,146.893717055749,-36.107809026996
1159,55100072841,146.894594994369,-36.106347201958
1160,52181075560,146.863310750227,-36.111453931413
1161,52181075561,146.862410578990,-36.110832284563
1162,40052297450,146.685446701956,-36.526783316365
1163,40052297451,146.687831412388,-36.529183657002
1164,55101066070,146.906098749380,-36.091439335604
1165,55101066071,146.905773569139,-36.091545174113
1166,40052272500,146.534342947845,-36.432170162232
1167,40052272501,146.539541830662,-36.432779348581
1168,1009,146.37065158469036,-36.33067394458289
1169,1010,146.8534483558495,-36.104323492095766
