CrewTypeID,Sequence
WodoStateHaz_1,"[""1010"", ""80652074960"", ""80652074961"", ""55100074740"", ""55100074741"", ""55100074240"", ""55100074241"", ""55100072840"", ""55100072841"", ""55100072040"", ""55100072041"", ""55100071720"", ""55100071721"", ""55100070280"", ""55100070281"", ""55100069640"", ""55100069641"", ""55100067820"", ""55100067821"", ""55100066490"", ""55100066491"", ""55100066340"", ""55100066341"", ""55100066110"", ""55100066111"", ""55101066070"", ""55101066071"", ""55101066160"", ""55101066161"", ""55101066410"", ""55101066411"", ""55101066850"", ""55101066851"", ""55101067850"", ""55101067851"", ""55101068370"", ""55101068371"", ""55101069370"", ""55101069371"", ""55101069660"", ""55101069661"", ""55101070310"", ""55101070311"", ""55101071270"", ""55101071271"", ""55101071740"", ""55101071741"", ""55101072160"", ""55101072161"", ""55101073920"", ""55101073921"", ""55101074620"", ""55101074621"", ""80652076030"", ""80652076031"", ""80652075270"", ""80652075271"", ""80152074930"", ""80152074931"", ""80152074470"", ""80152074471"", ""80662076520"", ""80662076521"", ""80662074660"", ""80662074661"", ""25700103690"", ""25700103691"", ""52362121800"", ""52362121801"", ""52362121190"", ""52362121191"", ""52362119990"", ""52362119991"", ""52361117720"", ""52361117721"", ""52361117580"", ""52361117581"", ""52362117730"", ""52362117731"", ""52362117650"", ""52362117651"", ""52362117590"", ""52362117591"", ""52362117170"", ""52362117171"", ""52362115630"", ""52362115631"", ""52362115280"", ""52362115281"", ""52362113930"", ""52362113931"", ""52362113710"", ""52362113711"", ""52362111970"", ""52362111971"", ""52362110770"", ""52362110771"", ""52362109240"", ""52362109241"", ""52362108950"", ""52362108951"", ""52362107540"", ""52362107541"", ""52361103430"", ""52361103431"", ""52362103410"", ""52362103411"", ""52362103090"", ""52362103091"", ""52361103300"", ""52361103301"", ""52362102820"", ""52362102821"", ""52362101200"", ""52362101201"", ""52362101000"", ""52362101001"", ""52362098030"", ""52362098031"", ""52362097370"", ""52362097371"", ""52362095850"", ""52362095851"", ""52362093370"", ""52362093371"", ""52361091390"", ""52361091391"", ""52362091360"", ""52362091361"", ""52362091110"", ""52362091111"", ""52361091180"", ""52361091181"", ""52362090980"", ""52362090981"", ""52362089970"", ""52362089971"", ""52362088880"", ""52362088881"", ""52362088060"", ""52362088061"", ""52362087040"", ""52362087041"", ""52362086120"", ""52362086121"", ""52361085340"", ""52361085341"", ""52362085320"", ""52362085321"", ""52362085140"", ""52362085141"", ""52361085180"", ""52361085181"", ""52362084950"", ""52362084951"", ""52362083230"", ""52362083231"", ""52362082210"", ""52362082211"", ""52362080380"", ""52362080381"", ""52362079590"", ""52362079591"", ""52362079190"", ""52362079191"", ""52181076840"", ""52181076841"", ""52181075730"", ""52181075731"", ""52181075650"", ""52181075651"", ""52181075560"", ""52181075561"", ""52180075470"", ""52180075471"", ""52180075590"", ""52180075591"", ""52180076830"", ""52180076831"", ""52182077010"", ""52182077011"", ""52182077950"", ""52182077951"", ""52182078150"", ""52182078151"", ""52362078460"", ""52362078461"", ""52361078480"", ""52361078481"", ""52361078410"", ""52361078411"", ""52362078100"", ""52362078101"", ""52361073930"", ""52361073931"", ""52360073660"", ""52360073661"", ""52361073710"", ""52361073711"", ""52362073460"", ""52362073461"", ""52362072860"", ""52362072861"", ""52362072280"", ""52362072281"", ""52362072190"", ""52362072191"", ""52362071860"", ""52362071861"", ""52360073910"", ""52360073911"", ""1010""]"
