ItemType,ItemIdentifier,OptShift,CrewTypeID,CrewTypeCode,CrewNum,Sequence,DistanceTravelForJob,PointsCalculatedForJob,PlanStartDate,PlanEndDate
Segment End,4005224841,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,41,0.6243311,,2023-10-17T07:54:22.0,2023-10-17T07:54:22.0
Segment Start,4005228643,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,86,0.0,,2023-10-17T09:21:42.0,2023-10-17T09:21:42.0
Segment End,4005228643,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,87,1.5460801,,2023-10-17T09:24:01.0,2023-10-17T09:24:01.0
Segment Start,5489235046,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,182,0.0,,2023-10-17T13:42:24.0,2023-10-17T13:42:24.0
Segment End,5489235046,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,183,2.1883203,,2023-10-17T13:45:41.0,2023-10-17T13:45:41.0
Segment Start,4005223612,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,30,0.0,,2023-10-17T07:45:04.0,2023-10-17T07:45:04.0
Segment End,4005223612,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,31,1.6502675,,2023-10-17T07:47:33.0,2023-10-17T07:47:33.0
Segment Start,4005226717,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,53,0.0,,2023-10-17T08:16:12.0,2023-10-17T08:16:12.0
Segment End,4005226717,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,54,1.4242051,,2023-10-17T08:18:20.0,2023-10-17T08:18:20.0
Segment Start,5489231854,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,154,0.02,,2023-10-17T13:24:50.0,2023-10-17T13:24:50.0
Segment End,5489231854,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,155,0.0923369,,2023-10-17T13:24:58.0,2023-10-17T13:24:58.0
Segment Start,4005226330,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,51,0.0,,2023-10-17T08:14:47.0,2023-10-17T08:14:47.0
Segment End,4005226330,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,52,0.9432764,,2023-10-17T08:16:12.0,2023-10-17T08:16:12.0
Segment Start,4005228539,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,78,0.0,,2023-10-17T09:16:55.0,2023-10-17T09:16:55.0
Segment End,4005228539,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,79,2.1425313,,2023-10-17T09:20:08.0,2023-10-17T09:20:08.0
Segment Start,5489231643,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,145,0.47,,2023-10-17T13:08:43.0,2023-10-17T13:08:43.0
Segment End,5489231643,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,146,0.1377655,,2023-10-17T13:08:55.0,2023-10-17T13:08:55.0
Segment Start,5489234426,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,180,0.0,,2023-10-17T13:42:20.0,2023-10-17T13:42:20.0
Segment End,5489234426,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,181,0.0461475,,2023-10-17T13:42:24.0,2023-10-17T13:42:24.0
Segment Start,5489231659,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,147,0.0,,2023-10-17T13:08:55.0,2023-10-17T13:08:55.0
Segment End,5489231659,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,148,0.0517434,,2023-10-17T13:09:00.0,2023-10-17T13:09:00.0
Segment Start,5489231880,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,160,0.0,,2023-10-17T13:26:07.0,2023-10-17T13:26:07.0
Segment End,5489231880,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,161,0.034876199999999996,,2023-10-17T13:26:10.0,2023-10-17T13:26:10.0
Segment Start,4005229563,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,109,0.15,,2023-10-17T12:10:35.0,2023-10-17T12:10:35.0
Segment End,4005229563,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,110,1.6428867,,2023-10-17T12:13:03.0,2023-10-17T12:13:03.0
Segment Start,4005229677,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,113,0.0,,2023-10-17T12:13:27.0,2023-10-17T12:13:27.0
Segment End,4005229677,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,114,0.47528519999999996,,2023-10-17T12:14:10.0,2023-10-17T12:14:10.0
Segment Start,4005220742,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,12,0.0,,2023-10-17T07:38:13.0,2023-10-17T07:38:13.0
Segment End,4005220742,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,13,0.4209887,,2023-10-17T07:38:51.0,2023-10-17T07:38:51.0
Segment Start,5489231730,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,149,0.0,,2023-10-17T13:09:00.0,2023-10-17T13:09:00.0
Segment End,5489231730,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,150,0.2467054,,2023-10-17T13:09:22.0,2023-10-17T13:09:22.0
Segment Start,5489235497,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,197,0.05,,2023-10-17T14:03:22.0,2023-10-17T14:03:22.0
Segment End,5489235497,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,198,0.024396499999999998,,2023-10-17T14:03:24.0,2023-10-17T14:03:24.0
Segment Start,4005228581,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,82,0.0,,2023-10-17T09:20:26.0,2023-10-17T09:20:26.0
Segment End,4005228581,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,83,0.7821269,,2023-10-17T09:21:36.0,2023-10-17T09:21:36.0
Segment Start,4005221896,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,18,0.0,,2023-10-17T07:40:53.0,2023-10-17T07:40:53.0
Segment End,4005221896,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,19,0.9035019,,2023-10-17T07:42:14.0,2023-10-17T07:42:14.0
Segment Start,4005224425,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,32,0.0,,2023-10-17T07:47:33.0,2023-10-17T07:47:33.0
Segment End,4005224425,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,33,3.5440684,,2023-10-17T07:52:52.0,2023-10-17T07:52:52.0
Segment Start,5489231559,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,140,0.0,,2023-10-17T12:38:27.0,2023-10-17T12:38:27.0
Segment End,5489231559,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,141,0.4300817,,2023-10-17T12:39:06.0,2023-10-17T12:39:06.0
Segment Start,4005229157,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,103,0.0,,2023-10-17T11:37:38.0,2023-10-17T11:37:38.0
Segment End,4005229157,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,104,1.108164,,2023-10-17T11:39:17.0,2023-10-17T11:39:17.0
Segment Start,5489232645,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,170,0.0,,2023-10-17T13:31:15.0,2023-10-17T13:31:15.0
Segment End,5489232645,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,171,0.0541509,,2023-10-17T13:31:20.0,2023-10-17T13:31:20.0
Segment Start,4005226850,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,55,0.0,,2023-10-17T08:18:20.0,2023-10-17T08:18:20.0
Segment End,4005226850,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,56,0.59533,,2023-10-17T08:19:14.0,2023-10-17T08:19:14.0
Segment Start,4005225809,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,46,0.0,,2023-10-17T07:56:53.0,2023-10-17T07:56:53.0
Segment End,4005225809,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,47,0.9262314,,2023-10-17T07:58:17.0,2023-10-17T07:58:17.0
Segment Start,4005227286,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,63,0.0,,2023-10-17T08:23:15.0,2023-10-17T08:23:15.0
Segment End,4005227286,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,64,0.040853499999999994,,2023-10-17T08:23:19.0,2023-10-17T08:23:19.0
Segment Start,4005228933,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,99,0.0,,2023-10-17T11:36:02.0,2023-10-17T11:36:02.0
Segment End,4005228933,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,100,0.48135160000000005,,2023-10-17T11:36:45.0,2023-10-17T11:36:45.0
Segment Start,4005227955,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,71,0.03,,2023-10-17T08:57:00.0,2023-10-17T08:57:00.0
Segment End,4005227955,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,72,0.27369330000000003,,2023-10-17T08:57:25.0,2023-10-17T08:57:25.0
Segment Start,5489236243,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,201,0.0,,2023-10-17T14:04:33.0,2023-10-17T14:04:33.0
Segment End,5489236243,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,202,1.3387207,,2023-10-17T14:06:34.0,2023-10-17T14:06:34.0
Segment Start,4005227932,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,67,0.0,,2023-10-17T08:24:49.0,2023-10-17T08:24:49.0
Segment End,4005227932,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,68,1.3558145,,2023-10-17T08:26:52.0,2023-10-17T08:26:52.0
Segment Start,4005230986,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,126,0.0,,2023-10-17T12:33:26.0,2023-10-17T12:33:26.0
Segment End,4005230986,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,127,1.5474101,,2023-10-17T12:35:46.0,2023-10-17T12:35:46.0
Segment Start,4005231290,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,130,0.0,,2023-10-17T12:35:59.0,2023-10-17T12:35:59.0
Segment End,4005231290,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,131,0.8421016,,2023-10-17T12:37:15.0,2023-10-17T12:37:15.0
Segment Start,5489235135,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,188,0.0,,2023-10-17T13:46:24.0,2023-10-17T13:46:24.0
Segment End,5489235135,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,189,0.0153418,,2023-10-17T13:46:26.0,2023-10-17T13:46:26.0
Segment Start,4005231344,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,132,0.0,,2023-10-17T12:37:15.0,2023-10-17T12:37:15.0
Segment End,4005231344,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,133,0.2248555,,2023-10-17T12:37:35.0,2023-10-17T12:37:35.0
Segment Start,4005229745,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,115,0.0,,2023-10-17T12:14:10.0,2023-10-17T12:14:10.0
Segment End,4005229745,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,116,0.3414844,,2023-10-17T12:14:41.0,2023-10-17T12:14:41.0
Segment Start,4005227250,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,59,0.0,,2023-10-17T08:22:06.0,2023-10-17T08:22:06.0
Segment End,4005227250,2023-10-17T07:30:00.0,4a00fc27-3bf1-42b8-8c78-22b39a03232b,WangStateHaz,1,60,0.4711602,,2023-10-17T08:22:49.0,2023-10-17T08:22:49.0
Segment Start,5236111772,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,82,0.05,,2023-10-17T08:38:52.0,2023-10-17T08:38:52.0
Segment End,5236111772,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,83,0.0302944,,2023-10-17T08:38:55.0,2023-10-17T08:38:55.0
Segment Start,5510107462,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,52,0.0,,2023-10-17T07:43:30.0,2023-10-17T07:43:30.0
Segment End,5510107462,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,53,0.0973865,,2023-10-17T07:43:39.0,2023-10-17T07:43:39.0
Segment Start,5236209585,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,144,0.0,,2023-10-17T14:51:52.0,2023-10-17T14:51:52.0
Segment End,5236209585,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,145,0.23391499999999998,,2023-10-17T14:52:13.0,2023-10-17T14:52:13.0
Segment Start,5236208806,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,162,0.0,,2023-10-17T14:53:10.0,2023-10-17T14:53:10.0
Segment End,5236208806,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,163,0.1020245,,2023-10-17T14:53:19.0,2023-10-17T14:53:19.0
Segment Start,5510106966,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,40,0.0,,2023-10-17T07:41:54.0,2023-10-17T07:41:54.0
Segment End,5510106966,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,41,0.09579810000000001,,2023-10-17T07:42:03.0,2023-10-17T07:42:03.0
Segment Start,5510006611,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,24,0.0,,2023-10-17T07:37:36.0,2023-10-17T07:37:36.0
Segment End,5510006611,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,25,0.1682546,,2023-10-17T07:37:52.0,2023-10-17T07:37:52.0
Segment Start,5236210924,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,120,0.0,,2023-10-17T14:49:55.0,2023-10-17T14:49:55.0
Segment End,5236210924,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,121,0.0116448,,2023-10-17T14:49:56.0,2023-10-17T14:49:56.0
Segment Start,5510007424,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,6,0.0,,2023-10-17T07:34:21.0,2023-10-17T07:34:21.0
Segment End,5510007424,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,7,0.1659052,,2023-10-17T07:34:36.0,2023-10-17T07:34:36.0
Segment Start,5236211371,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,114,0.0,,2023-10-17T14:49:01.0,2023-10-17T14:49:01.0
Segment End,5236211371,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,115,0.29374439999999996,,2023-10-17T14:49:28.0,2023-10-17T14:49:28.0
Segment Start,5236210100,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,138,0.0,,2023-10-17T14:51:09.0,2023-10-17T14:51:09.0
Segment End,5236210100,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,139,0.30117889999999997,,2023-10-17T14:51:36.0,2023-10-17T14:51:36.0
Segment Start,5236208704,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,164,0.0,,2023-10-17T14:53:19.0,2023-10-17T14:53:19.0
Segment End,5236208704,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,165,0.0991699,,2023-10-17T14:53:28.0,2023-10-17T14:53:28.0
Segment Start,5236207846,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,188,0.0,,2023-10-17T14:54:56.0,2023-10-17T14:54:56.0
Segment End,5236207846,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,189,0.0350692,,2023-10-17T14:54:59.0,2023-10-17T14:54:59.0
Segment Start,8065207603,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,54,0.32,,2023-10-17T07:44:52.0,2023-10-17T07:44:52.0
Segment End,8065207603,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,55,0.0712513,,2023-10-17T07:44:59.0,2023-10-17T07:44:59.0
Segment Start,5218207701,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,208,0.0,,2023-10-17T14:57:16.0,2023-10-17T14:57:16.0
Segment End,5218207701,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,209,0.0387572,,2023-10-17T14:57:20.0,2023-10-17T14:57:20.0
Segment Start,5236209136,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,152,0.06,,2023-10-17T14:52:41.0,2023-10-17T14:52:41.0
Segment End,5236209136,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,153,0.013676500000000001,,2023-10-17T14:52:42.0,2023-10-17T14:52:42.0
Segment Start,5236108534,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,168,0.0,,2023-10-17T14:53:35.0,2023-10-17T14:53:35.0
Segment End,5236108534,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,169,0.0283472,,2023-10-17T14:53:38.0,2023-10-17T14:53:38.0
Segment Start,5218107573,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,196,0.0,,2023-10-17T14:56:04.0,2023-10-17T14:56:04.0
Segment End,5218107573,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,197,0.0192409,,2023-10-17T14:56:05.0,2023-10-17T14:56:05.0
Segment Start,5218007683,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,206,0.0,,2023-10-17T14:56:55.0,2023-10-17T14:56:55.0
Segment End,5218007683,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,207,0.2341764,,2023-10-17T14:57:16.0,2023-10-17T14:57:16.0
Segment Start,5510006649,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,20,0.0,,2023-10-17T07:37:27.0,2023-10-17T07:37:27.0
Segment End,5510006649,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,21,0.0361633,,2023-10-17T07:37:30.0,2023-10-17T07:37:30.0
Segment Start,5236211717,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,106,0.0,,2023-10-17T14:48:04.0,2023-10-17T14:48:04.0
Segment End,5236211717,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,107,0.30770549999999997,,2023-10-17T14:48:32.0,2023-10-17T14:48:32.0
Segment Start,8015207447,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,60,0.0,,2023-10-17T07:46:02.0,2023-10-17T07:46:02.0
Segment End,8015207447,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,61,0.0229438,,2023-10-17T07:46:05.0,2023-10-17T07:46:05.0
Segment Start,5236211393,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,112,0.0,,2023-10-17T14:48:57.0,2023-10-17T14:48:57.0
Segment End,5236211393,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,113,0.0542632,,2023-10-17T14:49:01.0,2023-10-17T14:49:01.0
Segment Start,5236107393,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,216,0.0,,2023-10-17T14:58:42.0,2023-10-17T14:58:42.0
Segment End,5236107393,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,217,0.0296533,,2023-10-17T14:58:45.0,2023-10-17T14:58:45.0
Segment Start,5510006964,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,16,0.0,,2023-10-17T07:35:52.0,2023-10-17T07:35:52.0
Segment End,5510006964,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,17,0.6392220999999999,,2023-10-17T07:36:50.0,2023-10-17T07:36:50.0
Segment Start,5510106616,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,28,0.0,,2023-10-17T07:40:05.0,2023-10-17T07:40:05.0
Segment End,5510106616,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,29,0.14344110000000002,,2023-10-17T07:40:18.0,2023-10-17T07:40:18.0
Segment Start,5236212180,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,72,4.07,,2023-10-17T08:37:21.0,2023-10-17T08:37:21.0
Segment End,5236212180,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,73,0.15972909999999998,,2023-10-17T08:37:36.0,2023-10-17T08:37:36.0
Segment Start,5236109118,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,150,0.0,,2023-10-17T14:52:31.0,2023-10-17T14:52:31.0
Segment End,5236109118,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,151,0.0257678,,2023-10-17T14:52:34.0,2023-10-17T14:52:34.0
Segment Start,5510107216,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,48,0.0,,2023-10-17T07:42:54.0,2023-10-17T07:42:54.0
Segment End,5510107216,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,49,0.1117594,,2023-10-17T07:43:04.0,2023-10-17T07:43:04.0
Segment Start,5236207286,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,224,0.0,,2023-10-17T14:59:07.0,2023-10-17T14:59:07.0
Segment End,5236207286,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,225,0.1096342,,2023-10-17T14:59:16.0,2023-10-17T14:59:16.0
Segment Start,8065207527,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,56,0.02,,2023-10-17T07:45:03.0,2023-10-17T07:45:03.0
Segment End,8065207527,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,57,0.032811,,2023-10-17T07:45:06.0,2023-10-17T07:45:06.0
Segment Start,8066207652,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,62,6.61,,2023-10-17T07:51:44.0,2023-10-17T07:51:44.0
Segment End,8066207652,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,63,0.2349676,,2023-10-17T07:52:05.0,2023-10-17T07:52:05.0
Segment Start,5236208532,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,170,0.03,,2023-10-17T14:53:41.0,2023-10-17T14:53:41.0
Segment End,5236208532,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,171,0.0065252999999999995,,2023-10-17T14:53:42.0,2023-10-17T14:53:42.0
Segment Start,5218007559,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,204,0.0,,2023-10-17T14:56:52.0,2023-10-17T14:56:52.0
Segment End,5218007559,2023-10-17T07:30:00.0,9e080037-7ada-4083-9fe7-dc7874404fde,WodoStateHaz,1,205,0.0328947,,2023-10-17T14:56:55.0,2023-10-17T14:56:55.0
