OptRunID,Identifier,Time
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362113711,889.4728000000039
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362101000,891.1500000000042
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362101001,891.6018000000042
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362087040,893.3322000000044
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362087041,893.4810000000043
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052200420,456.43000000000006
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052200421,456.45720000000006
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362078460,894.9441000000022
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362078461,894.9967000000022
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892331310,811.5739000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892331311,814.5549000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052296090,733.0515999999636
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052296091,733.4627999999636
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892351970,826.4960000000017
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892351971,826.6984000000016
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,80652076030,464.8826999999849
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,80652076031,464.9895999999849
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52182077010,897.2828000000006
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52182077011,897.3409000000006
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362091360,892.6879000000042
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362091361,892.7084000000043
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052228320,463.35349999999835
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052228321,465.0823999999984
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052272040,499.23479999999756
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052272041,502.1135999999975
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892351290,826.3051000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892351291,826.4149000000018
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892365410,847.5964000000013
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892365411,848.2671000000012
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052290020,696.7584999999635
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052290021,697.6354999999635
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52361085340,893.5977000000044
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52361085341,893.6402000000044
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892314420,758.1032999999634
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892314421,758.2819999999633
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52181075730,896.0698000000007
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52181075731,896.0987000000007
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892365420,848.2671
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892365421,848.8162
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52180076830,896.9315000000006
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52180076831,897.2828000000006
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052214290,459.3225999999999
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052214291,460.8908999999998
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55100066490,457.4569999999991
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55100066491,457.5111999999991
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362117170,888.0803000000037
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362117171,888.5419000000038
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,80152074470,466.04939999998487
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,80152074471,466.0837999999849
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362113930,888.9508000000039
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362113931,889.032200000004
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892323850,807.387100000002
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892323851,809.7224000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892363470,846.5729000000013
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892363471,847.2089000000012
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052244830,472.9488999999986
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052244831,473.0955999999986
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052307510,752.5571999999636
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052307511,753.4465999999636
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52361073930,898.7109
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52361073931,898.7554
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55100069640,455.88059999999894
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55100069641,456.83939999999905
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052202980,457.02340000000004
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052202981,457.66640000000007
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101066160,460.0857999999927
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101066161,460.30099999999277
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362121800,517.3635999999926
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362121801,517.6031999999927
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052204880,457.6664
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052204881,458.22279999999995
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052200400,456.4572
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052200401,456.55979999999994
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52361091180,892.5292000000043
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52361091181,892.5679000000043
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101072160,462.90559999998504
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101072161,463.07319999998504
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362072860,899.1179999999999
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362072861,899.2825
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052285460,560.1458999999827
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052285461,560.4428999999827
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052220510,462.2461999999989
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052220511,462.7374999999988
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892318960,805.5434000000018
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892318961,806.1278000000018
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052254690,476.8790999999983
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052254691,476.8961999999983
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892318990,804.9762000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892318991,805.5434000000018
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,80652075270,465.0595999999848
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,80652075271,465.10879999998474
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,80662076520,471.73379999998497
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,80662076521,472.08629999998493
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052310410,755.7676999999635
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052310411,755.9946999999636
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052260770,478.28549999999836
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052260771,479.77059999999847
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362085320,893.6902000000043
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362085321,893.7000000000044
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52180075590,896.8822000000007
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52180075591,896.9315000000006
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892316060,759.1001999999633
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892316061,759.4387999999633
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362093370,892.2324000000042
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362093371,892.4920000000043
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52360073910,900.0
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52360073911,900.0414000000001
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362115630,888.5419000000038
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362115631,888.6278000000038
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052299030,734.6878999999635
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052299031,735.6213999999636
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362088880,893.0751000000043
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362088881,893.1792000000044
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892351480,826.4379000000017
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892351481,826.4960000000017
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362080380,894.5995000000023
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362080381,894.7337000000023
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892326760,811.345300000002
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892326761,811.5739000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55100072040,454.8839999999991
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55100072041,455.0552999999991
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362111970,889.4728000000039
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362111971,889.7266000000038
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052285840,561.6160999999809
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052285841,561.7041999999808
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362121190,517.6031999999927
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362121191,518.0445999999927
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052283230,555.8561999999827
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052283231,556.9320999999827
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52361103300,890.8220000000035
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52361103301,890.8620000000035
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,80652074960,454.2
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,80652074961,454.2528999999999
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052222400,463.31729999999834
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052222401,463.35349999999835
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052254630,474.37199999999825
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052254631,476.8790999999983
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362073460,898.98
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362073461,899.1179999999999
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101066410,460.30099999999277
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101066411,460.38899999999273
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362079190,894.7910000000022
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362079191,894.9441000000022
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892344120,821.9835000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892344121,822.333700000002
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362097370,891.6911000000043
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362097371,891.8815000000043
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052246050,473.0955999999983
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052246051,473.4354999999982
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52360073660,898.8353999999999
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52360073661,898.8841
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052222270,462.77929999999844
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052222271,463.31729999999845
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101068370,461.0713999999874
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101068371,461.3636999999875
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,80152074930,465.2887999999848
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,80152074931,466.04939999998487
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362103090,890.7352000000035
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362103091,890.7920000000036
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052209330,458.8542999999999
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052209331,459.3225999999999
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892325720,809.7224000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892325721,811.077400000002
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,25700103690,512.5783999999926
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,25700103691,512.5935999999926
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052304740,735.9567999999636
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052304741,737.5171999999636
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362078100,897.8261
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362078101,898.7109
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362089970,892.9290000000044
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362089971,893.0751000000043
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052272740,502.8202999999975
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052272741,503.26299999999753
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052292590,699.2976999999635
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052292591,700.5472999999636
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362119990,518.0445999999927
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362119991,518.7285999999926
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101066850,460.38899999999273
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101066851,460.59939999999267
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052299950,735.6213999999636
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052299951,735.9567999999636
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892365120,848.8162
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892365121,849.52
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55100071720,455.05529999999897
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55100071721,455.67279999999903
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892357410,843.4069000000013
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892357411,844.5648000000012
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892320330,806.1801000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892320331,807.387100000002
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55100070280,455.67279999999903
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55100070281,455.88059999999894
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052287380,564.0232999999807
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052287381,567.4382999999807
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362098030,891.6018000000042
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362098031,891.6911000000043
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362082210,894.3293000000024
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362082211,894.5995000000023
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101070310,462.0543999999852
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101070311,462.2702999999851
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362079590,894.7337000000023
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362079591,894.7910000000022
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52361078480,895.1267000000023
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52361078481,895.1506000000022
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101067850,460.59939999998744
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101067851,461.0713999999874
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101069370,461.3636999999875
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101069371,461.9106999999875
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892318250,789.3753000000017
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892318251,789.8177000000017
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892364350,847.2089000000012
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892364351,847.5964000000013
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55100074740,454.2528999999999
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55100074741,454.364
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362084950,893.8689000000043
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362084951,894.2029000000043
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892343500,814.5549000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892343501,821.9835000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101071740,462.67639999998505
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101071741,462.90559999998504
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892326290,811.077400000002
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892326291,811.2641000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362083230,894.2029000000043
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362083231,894.3293000000044
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101073920,463.07319999998504
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101073921,463.5065999999849
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362072280,899.2825
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362072281,899.3203000000001
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052287810,695.5179999999636
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052287811,696.0364999999636
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362110770,889.7266000000038
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362110771,889.9281000000037
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052275960,503.3242999999942
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052275961,504.8332999999942
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,80662074660,472.08629999998493
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,80662074661,472.12059999998496
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362117730,518.7285999999926
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362117731,518.7734999999927
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892354850,826.6984000000016
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892354851,828.2103000000016
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362072190,899.3203000000001
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362072191,899.4293
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052220690,462.73749999999836
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052220691,462.77929999999833
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362117590,887.9378000000038
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362117591,888.0803000000037
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52182077950,897.3408999999999
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52182077951,897.7003
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052248410,473.4354999999982
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052248411,474.37199999999825
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362086120,893.4810000000043
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362086121,893.5977000000044
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052286430,561.7041999999808
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052286431,564.0232999999807
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892350460,822.4029000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892350461,825.6854000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52180075470,896.7162000000008
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52180075471,896.8822000000007
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052236120,465.08239999999853
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052236121,467.55779999999856
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052267170,496.20549999999844
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052267171,498.34179999999833
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52181075650,896.0987000000007
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52181075651,896.1226000000006
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892318540,804.8377000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892318541,804.9762000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052263300,494.79059999999845
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052263301,496.20549999999844
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52182078150,897.7003
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52182078151,897.7961
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052285390,556.9320999999827
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052285391,560.1458999999827
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892316430,788.7210000000018
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892316431,788.9276000000018
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362090980,892.7616000000044
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362090981,892.9290000000044
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362085140,893.7000000000044
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362085141,893.7751000000044
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892344260,822.333700000002
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892344261,822.4029000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892316590,788.9276000000018
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892316591,789.0052000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892318800,806.1278000000018
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,54892318801,806.1801000000019
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362071860,899.4293
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362071861,899.5
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101071270,462.2702999999851
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55101071271,462.67639999998505
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52361103430,890.6359000000036
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52361103431,890.6733000000036
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55100066340,457.5111999999964
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,55100066341,457.6153999999964
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52361117580,518.9282999999925
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52361117581,518.9651999999926
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362107540,890.0955000000035
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362107541,890.6359000000036
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052295630,730.5872999999635
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,40052295631,733.0515999999636
7B81F1F2-2BB6-45EA-BA70-DD823385BD0A,52362091110,892.7084000000043
